0,1433.25109863281
1,1433.27012563239
2,1433.28784179688
3,1433.30534433832
4,1433.32373046875
5,1433.34325958759
6,1433.36083984375
7,1433.3741228045
8,1433.38708496094
9,1433.40380998544
10,1433.42248535156
11,1433.44047734164
12,1433.45776367188
13,1433.47497129583
14,1433.49271268248
15,1433.51159667969
16,1433.53208129413
17,1433.55402116775
18,1433.57712010135
19,1433.60108189569
20,1433.62561035156
21,1433.65104658353
22,1433.68028096132
23,1433.71684116844
24,1433.76425488839
25,1433.82604980469
26,1433.90551069206
27,1434.00495069009
28,1434.1264400296
29,1434.27204894138
30,1434.44384765625
31,1434.64435596073
32,1434.87789186425
33,1435.14922293193
34,1435.4631167289
35,1435.82434082031
36,1436.23485355094
37,1436.68537638417
38,1437.16382156302
39,1437.65810133051
40,1438.15612792969
41,1438.64654819487
42,1439.12094732565
43,1439.57164511289
44,1439.99096134748
45,1440.37121582031
46,1440.70708159925
47,1441.00264486012
48,1441.26434505574
49,1441.49862163893
50,1441.7119140625
51,1441.90959418506
52,1442.09276348833
53,1442.26145585983
54,1442.41570518707
55,1442.55554535757
56,1442.68101025883
57,1442.79213377838
58,1442.88894980373
59,1442.97149222239
60,1443.03979492188
61,1443.09408288068
62,1443.1353454412
63,1443.16476303683
64,1443.18351610097
65,1443.19278506698
66,1443.19375036825
67,1443.18759243819
68,1443.17549171015
69,1443.15862861755
70,1443.13818359375
71,1443.11516267115
72,1443.08987427812
73,1443.06245244205
74,1443.03303119032
75,1443.00174455031
76,1442.9687265494
77,1442.93411121497
78,1442.8980325744
79,1442.86062465508
80,1442.82202148438
81,1442.78239289958
82,1442.74205197757
83,1442.70134760512
84,1442.660628669
85,1442.62024405601
86,1442.58054265291
87,1442.54187334648
88,1442.5045850235
89,1442.46902657075
90,1442.435546875
91,1442.40442515436
92,1442.37566195224
93,1442.34918814335
94,1442.32493460242
95,1442.30283220418
96,1442.28281182336
97,1442.26480433468
98,1442.24874061286
99,1442.23455153265
100,1442.22216796875
101,1442.2115217998
102,1442.20254892004
103,1442.19518622759
104,1442.1893706206
105,1442.18503899719
106,1442.18212825551
107,1442.18057529369
108,1442.18031700986
109,1442.18129030216
110,1442.18343206873
111,1442.18667920769
112,1442.19096861719
113,1442.19623719536
114,1442.20242184034
115,1442.20945945026
116,1442.21728692325
117,1442.22584115746
118,1442.23505905101
119,1442.24487750204
120,1442.25523340869
121,1442.2660636691
122,1442.27730518139
123,1442.2888948437
124,1442.30076955417
125,1442.31286621094
126,1442.32513560835
127,1442.33758412567
128,1442.35023203836
129,1442.3630996219
130,1442.37620715175
131,1442.3895749034
132,1442.4032231523
133,1442.41717217395
134,1442.4314422438
135,1442.44605363733
136,1442.46102663001
137,1442.47638149732
138,1442.49213851472
139,1442.5083179577
140,1442.52494010172
141,1442.54202522225
142,1442.55959359477
143,1442.57766549474
144,1442.59626119765
145,1442.61540097897
146,1442.63510511415
147,1442.65539387869
148,1442.67628754805
149,1442.69780639771
150,1442.71997070312
151,1442.74279915981
152,1442.76630414337
153,1442.79049644943
154,1442.81538687364
155,1442.84098621163
156,1442.86730525903
157,1442.89435481147
158,1442.9221456646
159,1442.95068861404
160,1442.97999445544
161,1443.01007398442
162,1443.04093799662
163,1443.07259728768
164,1443.10506265322
165,1443.1383448889
166,1443.17245479033
167,1443.20740315316
168,1443.24320077301
169,1443.27985844553
170,1443.31738696635
171,1443.35579713111
172,1443.39509973543
173,1443.43530557496
174,1443.47642544532
175,1443.51847014216
176,1443.5614504611
177,1443.60537719779
178,1443.65026114785
179,1443.69611310693
180,1443.74294387065
181,1443.79076423465
182,1443.83958499457
183,1443.88941694604
184,1443.9402708847
185,1443.99215760618
186,1444.04508790611
187,1444.09907258013
188,1444.15412242388
189,1444.21024823299
190,1444.26746080309
191,1444.32577092982
192,1444.38518940881
193,1444.4457270357
194,1444.50739460613
195,1444.57020291573
196,1444.63416276012
197,1444.69928493496
198,1444.76558023587
199,1444.83305945848
200,1444.90173339844
201,1444.97160559463
202,1445.04265055897
203,1445.11483554662
204,1445.18812781277
205,1445.26249461258
206,1445.33790320122
207,1445.41432083387
208,1445.4917147657
209,1445.57005225187
210,1445.64930054756
211,1445.72942690794
212,1445.81039858818
213,1445.89218284345
214,1445.97474692893
215,1446.05805809978
216,1446.14208361118
217,1446.22679071829
218,1446.3121466763
219,1446.39811874036
220,1446.48467416566
221,1446.57178020736
222,1446.65940412063
223,1446.74751316065
224,1446.83607458259
225,1446.92505564161
226,1447.01442359289
227,1447.10414569161
228,1447.19418919292
229,1447.28452135201
230,1447.37510942405
231,1447.46592066419
232,1447.55692232763
233,1447.64808166953
234,1447.73936594505
235,1447.83074240938
236,1447.92217831767
237,1448.01364092512
238,1448.10509748687
239,1448.19651525812
240,1448.28786149402
241,1448.37910344975
242,1448.47020838048
243,1448.56114354138
244,1448.65187618762
245,1448.74237357438
246,1448.83260295682
247,1448.92253159012
248,1449.01212672945
249,1449.10135562998
250,1449.19018554688
